Order ID,Order Priority,Order Quantity,Sales,Ship Mode,Unit Price,Customer Name,Province,Region,Product Category,Product Sub Category
O35139,High,29,265,Regular Air,9,Lauren Leatherbury,Alberta,West,Office Supplies,Binders and Binder Accessories
O36608,Low,40,826,Regular Air,22,Mitch Gastineau,Alberta,West,Office Supplies,Pens & Art Supplies
O36608,Low,49,4274,Regular Air,90,Mitch Gastineau,Alberta,West,Office Supplies,Envelopes
O36994,Critical,40,5264,Delivery Truck,131,Mitch Gastineau,Alberta,West,Furniture,Chairs & Chairmats
O38944,Medium,17,1873,Regular Air,126,Mitch Gastineau,Alberta,West,Technology,Telephones and Communication
O38944,Medium,46,24640,Delivery Truck,501,Mitch Gastineau,Alberta,West,Furniture,Chairs & Chairmats
O38944,Medium,32,921,Regular Air,29,Mitch Gastineau,Alberta,West,Office Supplies,Paper
O39075,Not Specified,50,512,Regular Air,10,Quincy Jones,Alberta,West,Office Supplies,Labels
O39425,Critical,23,1267,Regular Air,66,Mitch Gastineau,Alberta,West,Technology,Telephones and Communication
O41921,Medium,32,16314,Delivery Truck,501,Katharine Harms,Alberta,West,Furniture,Chairs & Chairmats
O41921,Medium,29,337,Express Air,12,Katharine Harms,Alberta,West,Office Supplies,Envelopes
O42945,Not Specified,45,179,Regular Air,4,Quincy Jones,Alberta,West,Office Supplies,Appliances
O43013,Low,50,2438,Regular Air,51,Lauren Leatherbury,Alberta,West,Furniture,Office Furnishings
O43104,High,50,4649,Delivery Truck,101,Matthew Grinstein,Alberta,West,Technology,Office Machines
O43301,Critical,33,3538,Delivery Truck,101,Matthew Grinstein,Alberta,West,Furniture,Chairs & Chairmats
O43301,Critical,43,2221,Regular Air,49,Matthew Grinstein,Alberta,West,Office Supplies,Storage & Organization
O44935,High,39,9363,Regular Air,233,Arthur Gainer,Alberta,West,Office Supplies,Appliances
O44935,High,37,125,Express Air,3,Arthur Gainer,Alberta,West,Office Supplies,Labels
O44995,High,46,1219,Regular Air,29,Maria Etezadi,Alberta,West,Technology,Telephones and Communication
O45989,High,26,148,Regular Air,6,Matthew Grinstein,Alberta,West,Office Supplies,Envelopes
O49767,Critical,43,634,Regular Air,16,John Murray,Alberta,West,Office Supplies,Envelopes
O49767,Critical,39,5196,Regular Air,141,John Murray,Alberta,West,Technology,Office Machines
O49767,Critical,7,50,Regular Air,6,John Murray,Alberta,West,Office Supplies,Paper
O51239,Low,48,4046,Delivery Truck,85,Katharine Harms,Alberta,West,Furniture,Tables
O51269,High,2,21,Regular Air,9,Mitch Gastineau,Alberta,West,Office Supplies,Binders and Binder Accessories
O51269,Critical,20,430,Regular Air,23,Mitch Gastineau,Alberta,West,Furniture,Office Furnishings
O54084,Critical,3,161,Delivery Truck,51,Lauren Leatherbury,Alberta,West,Furniture,Chairs & Chairmats
O54307,High,15,244,Regular Air,15,Lauren Leatherbury,Alberta,West,Furniture,Office Furnishings
O54307,High,14,3850,Delivery Truck,281,Lauren Leatherbury,Alberta,West,Furniture,Tables
O55014,High,38,235,Regular Air,6,Quincy Jones,Alberta,West,Office Supplies,Pens & Art Supplies
O55845,Low,29,4204,Delivery Truck,151,Lauren Leatherbury,Alberta,West,Furniture,Bookcases
O55846,Not Specified,30,221,Regular Air,7,Cari MacIntyre,Alberta,West,Office Supplies,Binders and Binder Accessories
O57063,Medium,26,174,Regular Air,6,Matthew Grinstein,Alberta,West,Office Supplies,Paper
O57063,Medium,22,41,Regular Air,2,Matthew Grinstein,Alberta,West,Office Supplies,Rubber Bands
O57093,Low,3,19,Regular Air,5,John Murray,Alberta,West,Office Supplies,Binders and Binder Accessories
O57093,Low,47,745,Regular Air,15,John Murray,Alberta,West,Office Supplies,Storage & Organization
O59329,Critical,35,128,Regular Air,4,Cari MacIntyre,Alberta,West,Office Supplies,Binders and Binder Accessories
O59329,Critical,25,166,Regular Air,6,Cari MacIntyre,Alberta,West,Furniture,Office Furnishings
O59329,Critical,41,214,Regular Air,5,Cari MacIntyre,Alberta,West,Furniture,Office Furnishings
O59329,Critical,41,214,Regular Air,5,Cari MacIntyre,Alberta,West,Office Supplies,Paper
O36,Critical,46,2485,Regular Air,66,Sample Company A,Alberta,West,Technology,Telephones and Communication
O194,Medium,49,329,Regular Air,7,Maria Zettner,Alberta,West,Furniture,Office Furnishings
O194,Medium,6,20,Regular Air,3,Maria Zettner,Alberta,West,Office Supplies,Scissors, Rulers and Trimmers
O384,Low,50,7666,Delivery Truck,146,Sonia Cooley,Alberta,West,Furniture,Tables
O774,Critical,17,127,Regular Air,4,Sibella Parks,Alberta,West,Office Supplies,Appliances
O1027,Medium,19,1406,Delivery Truck,71,Hallie Redmond,Alberta,West,Furniture,Bookcases
O1060,Medium,30,1188,Regular Air,38,Harold Dahlen,Alberta,West,Office Supplies,Binders and Binder Accessories
O1280,Low,40,827,Regular Air,21,Harold Dahlen,Alberta,West,Technology,Computer Peripherals
O1764,Critical,7,60,Regular Air,8,Hallie Redmond,Alberta,West,Office Supplies,Paper
O1824,Critical,39,10656,Regular Air,276,Becky Pak,Alberta,West,Furniture,Chairs & Chairmats
O1824,Critical,2,17,Regular Air,6,Becky Pak,Alberta,West,Furniture,Office Furnishings
O2503,Medium,21,91,Regular Air,4,Maria Zettner,Alberta,West,Office Supplies,Binders and Binder Accessories
O2503,Medium,46,171,Regular Air,4,Maria Zettner,Alberta,West,Office Supplies,Labels
O2503,Medium,9,162,Regular Air,21,Maria Zettner,Alberta,West,Technology,Telephones and Communication
O4069,Medium,8,54,Regular Air,6,Harold Dahlen,Alberta,West,Office Supplies,Paper
O4069,Medium,47,125,Express Air,3,Harold Dahlen,Alberta,West,Office Supplies,Pens & Art Supplies
O4069,Medium,30,78,Regular Air,3,Harold Dahlen,Alberta,West,Office Supplies,Rubber Bands
O4645,Critical,30,920,Regular Air,31,Clytie Kelty,Alberta,West,Technology,Computer Peripherals
O4645,Critical,7,104,Regular Air,15,Clytie Kelty,Alberta,West,Office Supplies,Appliances
O4645,Critical,11,3564,Regular Air,300,Clytie Kelty,Alberta,West,Technology,Copiers and Fax
O5858,Not Specified,48,2532,Regular Air,51,Sibella Parks,Alberta,West,Office Supplies,Appliances
O5858,Not Specified,29,5382,Regular Air,206,Sibella Parks,Alberta,West,Technology,Telephones and Communication
O6304,High,30,199,Regular Air,6,Adam Shillingsburg,Alberta,West,Office Supplies,Paper
O6661,Low,47,19225,Delivery Truck,450,Clytie Kelty,Alberta,West,Technology,Copiers and Fax
O6661,Low,39,779,Regular Air,19,Clytie Kelty,Alberta,West,Furniture,Office Furnishings
O6757,Medium,27,870,Regular Air,35,Brooke Gillingham,Alberta,West,Office Supplies,Storage & Organization
O6757,Medium,11,2503,Delivery Truck,287,Brooke Gillingham,Alberta,West,Furniture,Tables
O7904,Low,47,298,Express Air,6,Tom Boeckenhauer,Alberta,West,Office Supplies,Labels
O7909,High,29,122,Regular Air,4,Alex Russell,Alberta,West,Office Supplies,Pens & Art Supplies
O8614,Low,13,1289,Regular Air,116,Tom Boeckenhauer,Alberta,West,Technology,Telephones and Communication
O9249,High,46,177,Regular Air,4,Alejandro Ballentine,Alberta,West,Office Supplies,Pens & Art Supplies
O9249,High,42,1547,Regular Air,38,Alejandro Ballentine,Alberta,West,Office Supplies,Storage & Organization
O9249,High,35,3458,Delivery Truck,124,Alejandro Ballentine,Alberta,West,Furniture,Tables
O9639,Not Specified,47,1124,Delivery Truck,26,Becky Pak,Alberta,West,Furniture,Chairs & Chairmats
O9639,Not Specified,11,44,Regular Air,4,Becky Pak,Alberta,West,Office Supplies,Labels
O9639,Not Specified,23,2611,Regular Air,126,Becky Pak,Alberta,West,Technology,Telephones and Communication
O9696,Not Specified,15,110,Regular Air,7,Harold Dahlen,Alberta,West,Office Supplies,Binders and Binder Accessories
O9696,Not Specified,13,3335,Delivery Truck,244,Harold Dahlen,Alberta,West,Furniture,Chairs & Chairmats
O9888,Low,48,8374,Regular Air,206,Adam Shillingsburg,Alberta,West,Technology,Telephones and Communication
O10913,Low,27,5149,Delivery Truck,181,Alejandro Ballentine,Alberta,West,Furniture,Chairs & Chairmats
O10981,High,41,73,Regular Air,2,Claire Good,Alberta,West,Office Supplies,Rubber Bands
O10981,High,33,3630,Regular Air,126,Claire Good,Alberta,West,Technology,Telephones and Communication
O12707,High,20,2214,Regular Air,106,Alejandro Ballentine,Alberta,West,Furniture,Office Furnishings
O13799,Critical,5,118,Regular Air,22,Sibella Parks,Alberta,West,Furniture,Office Furnishings
O13959,Medium,47,228,Regular Air,5,Alex Russell,Alberta,West,Office Supplies,Labels
O13959,Medium,19,78,Express Air,4,Alex Russell,Alberta,West,Office Supplies,Paper
O14016,Low,9,1138,Delivery Truck,124,Tom Boeckenhauer,Alberta,West,Furniture,Tables
O14563,Critical,31,953,Regular Air,36,Becky Pak,Alberta,West,Technology,Telephones and Communication
O15428,Critical,50,1445,Express Air,29,Sibella Parks,Alberta,West,Technology,Computer Peripherals
O15428,Critical,10,942,Regular Air,111,Sibella Parks,Alberta,West,Technology,Telephones and Communication
O16772,High,38,96,Regular Air,3,Alex Russell,Alberta,West,Office Supplies,Labels
O17573,Low,47,21556,Delivery Truck,450,Clytie Kelty,Alberta,West,Technology,Copiers and Fax
O18119,Low,37,348,Regular Air,9,Trudy Bell,Alberta,West,Office Supplies,Envelopes
O18368,Not Specified,3,213,Regular Air,71,Alyssa Crouse,Alberta,West,Office Supplies,Appliances
O18368,Not Specified,35,1276,Regular Air,38,Alyssa Crouse,Alberta,West,Office Supplies,Paper
O18368,Not Specified,3,5973,Delivery Truck,2036,Alyssa Crouse,Alberta,West,Technology,Office Machines
O19424,Not Specified,29,61,Regular Air,2,Sibella Parks,Alberta,West,Office Supplies,Binders and Binder Accessories
O19424,Not Specified,37,1129,Regular Air,36,Sibella Parks,Alberta,West,Technology,Telephones and Communication
O19425,Not Specified,34,210,Regular Air,6,Cassandra Brandow,Alberta,West,Office Supplies,Scissors, Rulers and Trimmers
O19812,Low,3,1359,Delivery Truck,551,Alex Russell,Alberta,West,Furniture,Tables
O21510,High,16,372,Express Air,22,Alyssa Crouse,Alberta,West,Technology,Computer Peripherals
O21763,Low,22,1239,Regular Air,66,Adrian Barton,Alberta,West,Technology,Telephones and Communication
O22212,Medium,19,116,Regular Air,6,Catherine Glotzbach,Alberta,West,Office Supplies,Binders and Binder Accessories
O23046,Critical,33,293,Regular Air,9,Adam Shillingsburg,Alberta,West,Office Supplies,Paper
O23172,Low,13,1192,Regular Air,96,Alex Russell,Alberta,West,Technology,Office Machines
O23585,Critical,44,193,Regular Air,4,Catherine Glotzbach,Alberta,West,Office Supplies,Pens & Art Supplies
O23906,Critical,37,321,Express Air,9,Alyssa Crouse,Alberta,West,Office Supplies,Appliances
O24583,Critical,17,42,Regular Air,2,Becky Pak,Alberta,West,Office Supplies,Binders and Binder Accessories
O25191,Medium,42,4091,Regular Air,116,Sibella Parks,Alberta,West,Technology,Telephones and Communication
O25603,Low,23,863,Regular Air,36,Alyssa Crouse,Alberta,West,Office Supplies,Envelopes
O25861,High,44,23776,Delivery Truck,536,Brooke Gillingham,Alberta,West,Technology,Office Machines
O26979,Medium,43,337,Regular Air,8,Tom Boeckenhauer,Alberta,West,Office Supplies,Paper
O26979,Medium,50,6093,Regular Air,156,Tom Boeckenhauer,Alberta,West,Technology,Telephones and Communication
O27746,Critical,3,87,Regular Air,29,Jenna Caffey,Alberta,West,Furniture,Office Furnishings
O27746,Critical,42,196,Regular Air,5,Jenna Caffey,Alberta,West,Office Supplies,Paper
O27844,Low,1,11,Regular Air,6,Rose O'Brian,Alberta,West,Office Supplies,Binders and Binder Accessories
O28097,Medium,43,2439,Regular Air,56,Claire Good,Alberta,West,Furniture,Office Furnishings
O28262,Medium,26,299,Regular Air,11,Brooke Gillingham,Alberta,West,Office Supplies,Paper
O28519,High,4,269,Regular Air,86,Trudy Bell,Alberta,West,Technology,Telephones and Communication
O29058,High,33,28389,Delivery Truck,881,Valerie Takahito,Alberta,West,Furniture,Bookcases
O29187,Low,5,142,Regular Air,25,Rick Wilson,Alberta,West,Office Supplies,Binders and Binder Accessories
O29187,Low,8,22,Regular Air,2,Rick Wilson,Alberta,West,Office Supplies,Binders and Binder Accessories
O29187,Low,35,26095,Delivery Truck,808,Rick Wilson,Alberta,West,Technology,Office Machines
O29187,Low,10,76,Regular Air,6,Rick Wilson,Alberta,West,Office Supplies,Paper
O29187,Low,42,478,Regular Air,11,Rick Wilson,Alberta,West,Office Supplies,Scissors, Rulers and Trimmers
O29317,Not Specified,40,7790,Delivery Truck,201,Becky Pak,Alberta,West,Furniture,Chairs & Chairmats
O29317,Not Specified,20,15704,Delivery Truck,811,Becky Pak,Alberta,West,Technology,Office Machines
O29317,Not Specified,31,141,Regular Air,5,Becky Pak,Alberta,West,Office Supplies,Rubber Bands
O29988,High,12,5177,Delivery Truck,450,Adam Shillingsburg,Alberta,West,Technology,Copiers and Fax
O30051,Not Specified,42,243,Regular Air,6,Catherine Glotzbach,Alberta,West,Office Supplies,Pens & Art Supplies
O30211,Medium,19,142,Regular Air,7,Sibella Parks,Alberta,West,Office Supplies,Paper
O30401,Medium,39,239,Regular Air,6,Tom Boeckenhauer,Alberta,West,Office Supplies,Paper
O30757,Medium,5,21,Express Air,3,Claire Good,Alberta,West,Office Supplies,Pens & Art Supplies
O30757,Medium,42,458,Regular Air,12,Claire Good,Alberta,West,Office Supplies,Pens & Art Supplies
O31237,Not Specified,13,590,Regular Air,43,Frank Olsen,Alberta,West,Office Supplies,Binders and Binder Accessories
O32192,Not Specified,4,159,Regular Air,46,Brooke Gillingham,Alberta,West,Technology,Telephones and Communication
O33568,Medium,10,629,Regular Air,56,Frank Olsen,Alberta,West,Furniture,Office Furnishings
O33568,Medium,23,386,Express Air,16,Frank Olsen,Alberta,West,Office Supplies,Storage & Organization
O33634,Not Specified,40,271,Regular Air,6,Brooke Gillingham,Alberta,West,Office Supplies,Paper
O33925,Low,47,1489,Regular Air,31,Catherine Glotzbach,Alberta,West,Office Supplies,Paper
O34338,Low,26,1050,Express Air,39,Sonia Cooley,Alberta,West,Office Supplies,Paper
O34374,Low,42,345,Regular Air,8,Frank Olsen,Alberta,West,Technology,Computer Peripherals
O34565,Medium,47,4816,Regular Air,126,Valerie Takahito,Alberta,West,Technology,Telephones and Communication
O34948,Critical,15,1057,Delivery Truck,69,Catherine Glotzbach,Alberta,West,Office Supplies,Appliances
O35652,Low,21,2252,Delivery Truck,101,Rick Wilson,Alberta,West,Furniture,Bookcases
O36038,High,26,95,Regular Air,3,Alex Russell,Alberta,West,Office Supplies,Pens & Art Supplies
O36934,Medium,7,1121,Express Air,151,Brooke Gillingham,Alberta,West,Technology,Office Machines
O36934,Medium,2,12,Regular Air,5,Brooke Gillingham,Alberta,West,Office Supplies,Paper
O36934,Medium,45,6669,Delivery Truck,179,Brooke Gillingham,Alberta,West,Furniture,Tables
O37440,Not Specified,39,8407,Delivery Truck,208,Rick Wilson,Alberta,West,Office Supplies,Appliances
O37542,Medium,26,2547,Express Air,126,Adam Shillingsburg,Alberta,West,Technology,Telephones and Communication
O38146,Low,45,341,Regular Air,8,Erica Hackney,Alberta,West,Office Supplies,Binders and Binder Accessories
O38178,Medium,32,154,Regular Air,5,Sibella Parks,Alberta,West,Office Supplies,Labels
O38279,Medium,1,12,Regular Air,8,Tom Boeckenhauer,Alberta,West,Furniture,Office Furnishings
O38787,Low,22,79,Regular Air,3,Trudy Bell,Alberta,West,Office Supplies,Pens & Art Supplies
O38791,Low,24,1458,Delivery Truck,71,Alyssa Crouse,Alberta,West,Furniture,Tables
O38817,Not Specified,1,10,Regular Air,5,Valerie Takahito,Alberta,West,Technology,Computer Peripherals
O38887,Critical,25,379,Regular Air,14,Trudy Bell,Alberta,West,Office Supplies,Binders and Binder Accessories
O38887,Critical,50,264,Regular Air,6,Trudy Bell,Alberta,West,Office Supplies,Pens & Art Supplies
O38914,Medium,43,447,Regular Air,11,Alyssa Crouse,Alberta,West,Furniture,Office Furnishings
O39072,High,50,1633,Regular Air,35,Adam Shillingsburg,Alberta,West,Office Supplies,Pens & Art Supplies
O39652,Low,5,15,Regular Air,3,Valerie Takahito,Alberta,West,Office Supplies,Labels
O39652,Low,4,666,Regular Air,196,Valerie Takahito,Alberta,West,Technology,Telephones and Communication
O39750,High,7,141,Regular Air,18,Adam Shillingsburg,Alberta,West,Technology,Office Machines
O40006,Not Specified,35,158,Regular Air,4,Adam Shillingsburg,Alberta,West,Office Supplies,Binders and Binder Accessories
O40006,Not Specified,48,142,Regular Air,3,Adam Shillingsburg,Alberta,West,Office Supplies,Pens & Art Supplies
O40770,Low,19,218,Regular Air,11,Cassandra Brandow,Alberta,West,Office Supplies,Appliances
O40933,High,37,95,Regular Air,3,Jenna Caffey,Alberta,West,Office Supplies,Pens & Art Supplies
O42370,High,33,125,Regular Air,4,Catherine Glotzbach,Alberta,West,Office Supplies,Binders and Binder Accessories
O42436,Critical,30,10995,Delivery Truck,401,Becky Pak,Alberta,West,Technology,Office Machines
O42855,Not Specified,17,135,Regular Air,8,Sonia Cooley,Alberta,West,Office Supplies,Storage & Organization
O43686,Medium,16,1314,Regular Air,83,Tom Boeckenhauer,Alberta,West,Technology,Computer Peripherals
O44295,Medium,47,4525,Regular Air,116,Alex Russell,Alberta,West,Technology,Telephones and Communication
O44869,Medium,43,283,Regular Air,6,Sonia Cooley,Alberta,West,Office Supplies,Paper
O45511,Low,31,951,Delivery Truck,32,Sonia Cooley,Alberta,West,Furniture,Tables
O46053,High,25,1459,Regular Air,60,Ken Lonsdale,Alberta,West,Office Supplies,Appliances
O46469,Critical,17,1211,Delivery Truck,71,Adam Shillingsburg,Alberta,West,Furniture,Chairs & Chairmats
O46469,Critical,18,93,Regular Air,5,Adam Shillingsburg,Alberta,West,Office Supplies,Paper
O47207,Low,15,438,Express Air,31,Ken Lonsdale,Alberta,West,Technology,Computer Peripherals
O48801,High,43,2388,Regular Air,54,Cassandra Brandow,Alberta,West,Furniture,Office Furnishings
O49954,Critical,36,1921,Regular Air,66,Claire Good,Alberta,West,Technology,Telephones and Communication
O50563,High,2,423,Express Air,211,Alejandro Ballentine,Alberta,West,Office Supplies,Storage & Organization
O50563,High,20,2197,Express Air,126,Alejandro Ballentine,Alberta,West,Technology,Telephones and Communication
O50882,High,37,367,Regular Air,10,Trudy Bell,Alberta,West,Office Supplies,Scissors, Rulers and Trimmers
O51553,Not Specified,3,21367,Regular Air,6783,Adrian Barton,Alberta,West,Technology,Office Machines
O51553,Not Specified,34,320,Express Air,9,Adrian Barton,Alberta,West,Office Supplies,Paper
